Utilisation servers Station WS 0:	0,319281	0,125777	0,027131	
Utilisation servers Station WS 1:	0,625374	0,459846	
Utilisation servers Station WS 2:	0,323383	0,117753	0,028253	0,007360	
Utilisation servers Station WS 3:	0,535313	0,310720	0,139145	
Utilisation servers Station WS 4:	0,997780	

Avg utilisation Station WS 0:	0,157396
Avg utilisation Station WS 1:	0,542610
Avg utilisation Station WS 2:	0,119187
Avg utilisation Station WS 3:	0,328393
Avg utilisation Station WS 4:	0,997780

Overall avg utilisation: 0,429073

Cycle time

Avg cycle time: 43,680451

Number	Observation	Running Average
689	0,783333	20,714109
690	53,010681	20,760848
691	52,055278	20,806071
692	0,683333	20,777034
693	51,834011	20,821785
694	0,850000	20,793048
695	52,145325	20,838095
696	52,995458	20,884232
697	0,816667	20,855481
698	52,982966	20,901444
699	52,682108	20,946844
700	53,552450	20,993357
701	0,833333	20,964640
702	53,054827	21,010287
703	53,851501	21,056936
704	53,945261	21,103587
705	53,915685	21,150063
706	54,255393	21,196888
707	53,755263	21,242874
708	0,800000	21,214041
709	54,000441	21,260219
710	54,119681	21,306435
711	54,031473	21,352397
712	0,697636	21,323428
713	0,697636	21,294540
714	0,816667	21,265900
715	54,443356	21,312237
716	54,837415	21,358995
717	54,979836	21,405820
718	0,800000	21,377161
719	55,209520	21,424151
720	55,551057	21,471483
721	0,850000	21,442922
722	55,290614	21,489737
723	0,766667	21,461114
724	55,594764	21,508195
725	56,061516	21,555789
726	0,883333	21,527354
727	0,750000	21,498814
728	56,424134	21,546722
729	0,800000	21,518302
730	57,194838	21,567107
731	57,274420	21,615888
732	57,411232	21,664722
733	57,954428	21,714163
734	57,679389	21,763095
735	0,783333	21,734590
736	57,877550	21,783631
737	58,508988	21,833394
738	57,881090	21,882173
739	0,766667	21,853639
740	58,496604	21,903089
741	0,766667	21,874604
742	0,783333	21,846217
743	58,554601	21,895556
744	58,239898	21,944340
745	0,750000	21,915930
746	57,621252	21,963728
747	1,724267	21,936670
748	0,716667	21,908339
749	0,516048	21,879816
750	57,259663	21,926926
751	57,765996	21,974584
752	0,800000	21,946464
753	57,387747	21,993469
754	1,724267	21,966622
755	57,786465	22,014003
756	0,816667	21,986001
757	58,475477	22,034140
758	0,783333	22,006142
759	58,115788	22,053654
760	0,766667	22,025682
761	58,509140	22,073560
762	59,155107	22,122160
763	0,833333	22,094295
764	58,908505	22,142418
765	59,229690	22,190835
766	0,783333	22,162924
767	59,569288	22,211631
768	59,689069	22,260366
769	0,816667	22,232517
770	59,645867	22,281043
771	0,783333	22,253196
772	59,851614	22,301836
773	0,766667	22,274012
774	59,746286	22,322364
775	60,268719	22,371264
776	0,800000	22,343501
777	60,377040	22,392388
778	59,830138	22,440446
779	60,078865	22,488701
780	60,421814	22,537271
781	0,733333	22,509388
782	60,690174	22,558151
783	61,155490	22,607382
784	60,736285	22,655954
785	61,078544	22,704837
786	0,833333	22,677046
787	61,848261	22,726756
788	0,750000	22,698902
789	61,898998	22,748523
790	62,650538	22,798968
791	62,297910	22,848840
792	61,639652	22,897757
793	62,248006	22,947316
794	61,926999	22,996347
795	0,783333	22,968441
796	61,921041	23,017315
797	215,019438	23,257919
798	215,000335	23,497897
799	215,019438	23,737299
800	62,568050	23,785777
801	62,968755	23,834634
802	62,501743	23,882787
803	63,069503	23,931527
804	216,892697	24,171230
805	63,093683	24,219521
806	62,905798	24,267459
807	62,993474	24,315388
808	217,694362	24,554422
809	217,694362	24,792867
810	218,051799	25,031164
811	62,453172	25,077250
812	63,314926	25,124283
813	218,558624	25,361917
814	62,694473	25,407724
815	62,034123	25,452609
816	219,361886	25,689952
817	219,519086	25,926907
818	61,927352	25,970864
819	62,011583	26,014816
820	220,203474	26,251343
821	62,347132	26,295255
822	221,104499	26,531961
823	62,756100	26,575923
824	221,283085	26,811931
825	63,030638	26,855780
826	221,633085	27,091302
827	62,995214	27,134665
828	221,853922	27,369549
829	62,427211	27,411787
830	63,121757	27,454759
831	62,866656	27,497322
832	62,993369	27,539934
833	62,482367	27,581832
834	62,259428	27,623362
835	62,076952	27,664574
836	62,261758	27,705909
837	224,997726	27,941341
838	62,302209	27,982295
839	61,976053	28,022764
840	225,688595	28,257800
841	61,970461	28,297839
842	61,866344	28,337660
843	61,967959	28,377506
844	61,843382	28,417110
845	227,072403	28,651928
846	62,507291	28,691899
847	227,917135	28,926834
848	62,185859	28,966008
849	228,080571	29,200261
850	228,404980	29,434344
851	228,435297	29,667913
852	62,459896	29,706356
853	228,607733	29,939262
854	62,626677	29,977493
855	62,858529	30,015905
856	62,651495	30,053986
857	229,468593	30,286404
858	62,611802	30,324036
859	62,975473	30,362002
860	63,235749	30,400183
861	230,579352	30,632410
862	62,870481	30,669766
863	231,315687	30,901995
864	63,086473	30,939202
865	63,368261	30,976649
866	231,706962	31,208172
867	231,967474	31,439461
868	63,985285	31,476913
869	232,646592	31,708143
870	64,350587	31,745620
871	63,696656	31,782261
872	64,032656	31,819203
873	64,414958	31,856498
874	64,723481	31,894060
875	65,441912	31,932357
876	235,178261	32,164108
877	65,803815	32,202422
878	65,423550	32,240216
879	65,513712	32,278027
880	66,141643	32,316465
881	236,493337	32,547958
882	66,413854	32,586311
883	65,871155	32,623964
884	237,171024	32,855090
885	66,178259	32,892701
886	66,645271	32,930754
887	66,768851	32,968860
888	238,095288	33,199598
889	66,717803	33,237259
890	67,208106	33,275386
891	239,535247	33,506619
892	67,674841	33,544881
893	67,925388	33,583338
894	67,983525	33,621774
895	67,802428	33,659922
896	240,377257	33,890376
897	240,630737	34,120599
898	241,008447	34,350730
899	241,254503	34,580623
900	241,258447	34,810010
901	67,734809	34,846512
902	68,564158	34,883852
903	68,033065	34,920521
904	68,265868	34,957367
905	68,751529	34,994668
906	243,228638	35,224253
907	69,086760	35,261547
908	68,413568	35,298017
909	243,913365	35,527265
910	68,946377	35,563949
911	69,089088	35,600709
912	68,641957	35,636899
913	244,493744	35,865407
914	68,580521	35,901162
915	69,106106	35,937412
916	245,441012	36,165878
917	69,242874	36,201909
918	245,731810	36,429907
919	69,803489	36,466183
920	246,181025	36,693886
921	69,123925	36,729060
922	69,541454	36,764609
923	70,335021	36,800941
924	70,455014	36,837324
925	247,935320	37,065291
926	247,973885	37,292809
927	248,007971	37,519873
928	70,201037	37,555051
929	70,300081	37,590261
930	70,394543	37,625497
931	70,564830	37,660839
932	70,758340	37,696314
933	70,301508	37,731223
934	70,674872	37,766457
935	70,129824	37,801033
936	70,315942	37,835734
937	70,642712	37,870709
938	70,363360	37,905313
939	252,302176	38,133395
940	70,331423	38,167611
941	70,275600	38,201696
942	253,140485	38,429627
943	70,403717	38,463498
944	253,513106	38,691064
945	70,219005	38,724391
946	70,469739	38,757913
947	70,830292	38,791745
948	70,709413	38,825378
949	71,049788	38,859298
950	70,909228	38,893000
951	70,921154	38,926643
952	256,492535	39,154939
953	256,492535	39,382756
954	256,495264	39,610099
955	70,163303	39,642058
956	256,860135	39,869036
957	70,555862	39,901068
958	257,865705	40,128352
959	70,111559	40,159584
960	69,787580	40,190415
961	70,111559	40,221518
962	70,031047	40,252472
963	70,236597	40,283576
964	70,031047	40,314403
965	69,955395	40,345087
966	70,184428	40,375945
967	259,396629	40,602206
968	70,342427	40,632897
969	259,634683	40,858672
970	69,940283	40,888623
971	259,971066	41,114016
972	260,139715	41,339120
973	70,315671	41,368870
974	70,666672	41,398919
975	260,813428	41,623729
976	70,993842	41,653790
977	71,475271	41,684282
978	262,040661	41,909366
979	71,282052	41,939338
980	71,817900	41,969795
981	262,463648	42,194330
982	70,592177	42,223219
983	70,784033	42,252245
984	70,854151	42,281282
985	263,654397	42,505798
986	71,126623	42,534796
987	71,299095	42,563910
988	264,253223	42,788065
989	264,273517	43,011788
990	71,591594	43,040627
991	264,673517	43,264047
992	70,889709	43,291868
993	71,204695	43,319949
994	265,690648	43,543437
995	70,317722	43,570319
996	71,802950	43,598636
997	70,838670	43,625931
998	71,124275	43,653457
999	70,647101	43,680451
